	697	5637	23132-87	639-V	647-V	786-0	8-MG-BA	8505C	A101D	A172	A204	A2058	A253	A2780	A3-KAW	A375	A4-Fuk	A427	A431	A498	A549	A673	A704	ABC-1	ACHN	ACN	AGS	ALL-PO	AM-38	AN3-CA	ARH-77	AsPC-1	ATN-1	BALL-1	BB30-HNC	BB49-HNC	BB65-RCC	BC-1	BCPAP	BE-13	Becker	BEN	BFTC-905	BFTC-909	BHT-101	BHY	BL-41	BPH-1	BT-20	BT-549	BV-173	BxPC-3	C2BBe1	C32	C3A	Ca-Ski	CA46	Ca9-22	CAKI-1	CAL-120	CAL-12T	CAL-27	CAL-33	CAL-39	CAL-51	CAL-54	CAL-62	CAL-85-1	Calu-3	Calu-6	CAMA-1	Caov-4	CAPAN-1	CaR-1	CAS-1	CCF-STTG1	CCRF-CEM	CESS	CFPAC-1	CGTH-W-1	ChaGo-K-1	CHL-1	CHP-134	CHP-212	COLO-205	COLO-320-HSR	COLO-668	COLO-678	COLO-679	COLO-680N	COLO-684	COLO-741	COLO-792	COLO-800	COLO-824	COR-L105	COR-L23	COR-L279	COR-L88	CP66-MEL	CPC-N	CRO-AP2	CTB-1	CTV-1	CW-2	D-247MG	D-263MG	D-283MED	D-336MG	D-392MG	D-423MG	D-502MG	D-542MG	D-566MG	Daoy	Daudi	DB	DBTRG-05MG	DEL	DG-75	DJM-1	DK-MG	DMS-114	DMS-273	DMS-53	DOHH-2	DOK	DoTc2-4510	DSH1	DU-145	DU-4475	EB-3	EB2	EC-GI-10	EFM-19	EFO-21	EFO-27	EGI-1	EKVX	EM-2	EoL-1-cell	EPLC-272H	ES1	ES3	ES5	ES6	ES7	ES8	ESS-1	ETK-1	EVSA-T	EW-1	EW-11	EW-13	EW-16	EW-18	EW-22	EW-24	EW-3	EW-7	FADU	FTC-133	G-361	G-401	GAK	GAMG	GCIY	GCT	GI-1	GI-ME-N	GMS-10	GOTO	GP5d	GR-ST	GT3TKB	H-EMC-SS	H4	H9	HC-1	HCC1143	HCC1187	HCC1395	HCC1419	HCC1806	HCC1937	HCC1954	HCC2157	HCC2218	HCC2998	HCC38	HCC70	HCE-4	HCT-116	HCT-15	HD-MY-Z	HDLM-2	HEC-1	HEL	HGC-27	HH	HL-60	HLE	HMV-II	HN	HO-1-N-1	HOP-62	HOP-92	HOS	HPAF-II	Hs-578-T	HSC-2	HSC-3	HT	HT-1080	HT-1197	HT-1376	HT-144	HT-29	HT-3	HT55	HTC-C3	HuCCT1	HuH-7	HuO-3N1	HuO9	HuP-T3	HuP-T4	HUTU-80	IA-LM	IGR-1	IGROV-1	IM-9	IMR-5	IPC-298	IST-MEL1	IST-MES1	IST-SL1	IST-SL2	J-RT3-T3-5	J82	JAR	JEG-3	JiyoyeP-2003	JVM-2	JVM-3	K5	KALS-1	KARPAS-299	KARPAS-422	KARPAS-45	KE-37	KGN	KINGS-1	KM-H2	KM12	KMOE-2	KNS-42	KNS-62	KNS-81-FD	KOSC-2	KP-4	KP-N-YN	KP-N-YS	KS-1	KU-19-19	KURAMOCHI	KY821	KYSE-140	KYSE-150	KYSE-270	KYSE-410	KYSE-450	KYSE-510	KYSE-520	KYSE-70	L-363	L-428	L-540	LAMA-84	LAN-6	LB1047-RCC	LB2241-RCC	LB2518-MEL	LB373-MEL-D	LB771-HNC	LB831-BLC	LB996-RCC	LC4-1	LCLC-103H	LCLC-97TM1	LK-2	LN-405	LNCaP-Clone-FGC	LOUCY	LoVo	LOXIMVI	LS-1034	LS-123	LS-411N	LS-513	LU-134-A	LU-135	LU-139	LU-65	LU-99A	LXF-289	M059J	M14	MC-IXC	MCF7	MDA-MB-157	MDA-MB-175-VII	MDA-MB-231	MDA-MB-361	MDA-MB-415	MDA-MB-453	MDA-MB-468	ME-180	MEG-01	MEL-HO	MEL-JUSO	MES-SA	Mewo	MFE-280	MFE-296	MFH-ino	MFM-223	MG-63	MHH-CALL-2	MHH-ES-1	MHH-NB-11	MHH-PREB-1	MIA-PaCa-2	MKN1	MKN28	MKN45	MKN7	ML-2	MMAC-SF	MN-60	MOLT-13	MOLT-16	MOLT-4	MONO-MAC-6	MPP-89	MRK-nu-1	MS-1	MSTO-211H	MZ2-MEL	MZ7-mel	NALM-6	NB10	NB12	NB13	NB14	NB17	NB5	NB6	NB69	NB7	NBsusSR	NCI-H1048	NCI-H1092	NCI-H1155	NCI-H1299	NCI-H1355	NCI-H1395	NCI-H1437	NCI-H1563	NCI-H1573	NCI-H1650	NCI-H1666	NCI-H1693	NCI-H1703	NCI-H1755	NCI-H1770	NCI-H1792	NCI-H1793	NCI-H1838	NCI-H1975	NCI-H1993	NCI-H2009	NCI-H2029	NCI-H2030	NCI-H2052	NCI-H2087	NCI-H209	NCI-H2126	NCI-H2141	NCI-H2170	NCI-H2227	NCI-H2228	NCI-H226	NCI-H2291	NCI-H23	NCI-H2342	NCI-H2347	NCI-H2405	NCI-H2452	NCI-H28	NCI-H292	NCI-H345	NCI-H358	NCI-H441	NCI-H446	NCI-H460	NCI-H510A	NCI-H520	NCI-H522	NCI-H524	NCI-H526	NCI-H596	NCI-H630	NCI-H650	NCI-H661	NCI-H727	NCI-H747	NCI-H810	NCI-H82	NCI-H838	NCI-N87	NCI-SNU-1	NCI-SNU-16	NCI-SNU-5	NEC8	NH-12	NKM-1	NMC-G1	no-10	no-11	NOMO-1	NOS-1	NUGC-3	NY	OAW-28	OAW-42	OC-314	OCI-AML2	OCUB-M	OE19	OE33	OMC-1	ONS-76	OPM-2	OS-RC-2	OVCAR-3	OVCAR-4	OVCAR-5	OVCAR-8	P12-ICHIKAWA	P30-OHK	P31-FUJ	PA-1	PANC-03-27	PANC-08-13	PANC-10-05	PC-14	PC-3	PF-382	PFSK-1	PSN1	QIMR-WIL	Raji	Ramos-2G6-4C10	RCC10RGB	RCM-1	RD	REH	RERF-LC-MS	RH-1	RH-18	RKO	RL	RMG-I	RO82-W-1	RPMI-2650	RPMI-6666	RPMI-7951	RPMI-8226	RPMI-8402	RPMI-8866	RS4-11	RT-112	RVH-421	RXF393	S-117	Saos-2	SAS	SBC-1	SBC-5	SCC-15	SCC-25	SCC-4	SCC-9	SCH	SF126	SF268	SF295	SF539	SHP-77	SiHa	SIMA	SJRH30	SJSA-1	SK-CO-1	SK-HEP-1	SK-LMS-1	SK-LU-1	SK-MEL-2	SK-MEL-24	SK-MEL-28	SK-MEL-3	SK-MEL-30	SK-MEL-5	SK-MES-1	SK-MG-1	SK-MM-2	SK-N-AS	SK-N-DZ	SK-N-FI	SK-NEP-1	SK-OV-3	SK-UT-1	SKG-IIIa	SKM-1	SN12C	SNG-M	SNU-387	SNU-423	SNU-449	SNU-C1	SNU-C2B	SR	ST486	SUP-T1	SW1088	SW1116	SW13	SW1417	SW1463	SW1573	SW1710	SW1783	SW1990	SW48	SW620	SW626	SW684	SW780	SW837	SW872	SW900	SW948	SW954	SW962	SW982	T-24	T47D	T84	T98G	TC-YIK	TCCSUP	TE-1	TE-10	TE-11	TE-12	TE-15	TE-5	TE-6	TE-8	TE-9	TGBC11TKB	TGBC1TKB	TGBC24TKB	TGW	TK10	TT	TUR	TYK-nu	U-118-MG	U-2-OS	U-266	U-698-M	U-87-MG	U031	U251	UACC-257	UACC-62	UM-UC-3	UMC-11	VA-ES-BJ	VM-CUB-1	VMRC-RCZ	WM-115	WSU-NHL	YAPC	YH-13	YKG-1	ZR-75-30
17-AAG	0.451354	-2.85766	-1.563772	-1.6444009999999998	3.670938	-1.872032	-2.356787	-0.090621	-0.4716010000000001	-1.478594	-3.794493	-3.137643	-1.199554	-2.032146	2.339257	-1.510702	4.250235	-0.8679600000000001	-2.499837	-2.284787	-6.9761	4.017478	0.510204	3.847032	-0.5013890000000001	-3.179132	-4.073305	-0.111275	-1.567929	-2.995755	3.082277	-1.882262	2.235607	3.511327	-3.159443	-3.159846	-2.248699	-0.777776	-1.667504	3.558314	-3.247954	2.472411	-1.154515	-2.529662	2.627166	-1.440056	0.659834	-2.009152	0.106194	-2.137185	-0.898207	-2.001277	-1.505513	-5.420083999999999	-0.788836	-1.4078540000000002	4.117428	1.494456	-1.135961	-0.627379	-0.849091	-1.693539	0.30087600000000003	-2.555425	-4.265473	1.400962	-1.822062	3.563364	1.565586	2.970005	-2.046046	3.817877	-0.7447550000000001	-3.090364	0.553515	-2.867506	0.718093	0.786716	-0.980351	-4.281031	-0.5847289999999999	-3.794002	1.245279	-3.20946	-3.48519	5.231767	0.888713	-1.425273	-2.188303	0.114351	-0.241175	3.355491	-1.163124	-1.354319	-1.75479	4.377592	-0.760062	4.687974	0.891669	-0.415941	4.545281	-0.623849	2.147152	0.7526970000000001	1.267832	-2.358639	-3.580577	0.809959	-3.408434	-0.112541	1.856741	3.127904	2.0546450000000003	-5.545848	-1.148135	3.487074	1.091113	-0.8515	-1.041788	-0.680218	0.181328	-0.989183	1.514447	-1.081285	3.165344	3.905312	-3.902633	-1.390686	-3.2683310000000003	1.026623	-1.355841	4.354234	4.8789989999999985	0.138601	-0.38379	1.272398	-2.302935	2.97543	0.030731	0.399662	0.582343	-2.77985	1.119567	-0.525536	1.633988	1.503315	2.427566	-2.319863	-0.898076	-1.8388400000000005	-3.039243	3.772227	3.968306	4.250178	0.603634	3.146968	1.07446	3.8524	2.107907	3.4498550000000003	-5.5623	-1.799392	-0.677412	-2.267887	-1.997501	-3.371278	-0.085086	3.0162150000000003	-1.927	-0.258318	-2.703162	-0.79496	-1.958706	0.694006	-2.823066	3.0930880000000003	-3.476839	0.93121	0.6209819999999999	-1.7059	4.258794	2.03879	-1.925761	-1.901399	-1.399072	0.851891	-2.406822	-0.684634	-1.457943	-1.201387	0.22325100000000006	-0.745568	-1.324298	-1.217667	-2.218892	-0.4826220000000001	-2.719864	3.769097	-5.278779	0.704812	-0.635417	2.55112	-2.026638	-3.153172	-3.213756	-2.242555	0.673451	-0.8751110000000001	-1.548145	-2.6299810000000003	-1.077256	-4.679092	3.298806	-2.472256	0.582761	-1.775702	-3.001368	-3.417676	-0.7294510000000001	1.57804	-1.327796	-1.130635	1.276518	-0.562492	-2.578485	-1.244487	-1.55638	0.510373	3.146274	-0.235181	-1.690473	3.223695	4.965424	-2.583548	-7.805553	3.52795	0.586446	3.92065	1.275315	-1.299564	3.19168	-1.6763689999999998	2.749562	0.06982000000000001	-0.978383	-1.411391	0.216009	-0.338156	0.339348	1.941006	2.50088	1.808159	-1.405329	0.937665	-3.0989720000000003	2.430752	0.264635	-1.136698	-1.69314	-1.7296599999999998	-3.046416	1.369849	-0.981807	-4.3013629999999985	2.942375	0.31364000000000003	-0.278812	2.815397	-2.949717	-1.466026	-3.2887690000000003	2.171216	-3.0685830000000003	-1.7037759999999995	-1.100126	-0.4739640000000001	4.80399	1.869986	-0.177527	2.7370520000000003	-2.938232	-2.297203	-1.3556860000000002	1.467989	0.7911560000000001	-1.974524	-1.090068	4.945649	3.212651	-2.438577	-1.698125	-0.87497	-0.223094	2.109225	1.640686	-4.205671	1.690662	0.32998	-0.765134	-1.428748	-1.949978	-1.095474	0.708596	4.836235	-2.77464	-3.995533	-2.404909	-2.536719	0.353264	-2.335379	-1.457715	-3.395001	3.809323000000001	-3.565462	-0.344902	-0.3978	3.46999	-2.472984	2.11774	-2.6234610000000003	-4.431589	-4.0986699999999985	-2.228223	0.591897	-2.0522080000000003	-1.448731	-0.901246	0.761323	0.611577	-1.338169	1.559114	4.914814	-5.65629	-0.5313140000000001	-0.338972	-2.498754	2.395753	1.2705540000000002	-2.250842	4.9449	4.50137	3.4966730000000004	3.263975	-0.814408	-0.788883	4.151942	2.000301	-0.584078	-2.681957	-1.3958270000000002	2.705731	0.12525899999999998	0.304802	-0.998897	2.780563	-0.12755	1.254731	3.4746839999999994	-1.3061040000000002	0.097847	0.544654	-1.239398	4.03958	-1.503944	-1.814902	-1.270312	-1.6776	-1.508027	-0.052718	-0.785939	-1.606609	-2.057737	3.027741	-3.953169	-2.758156	-0.639987	-2.341487	-0.954242	0.309729	-2.445963	2.058043	-1.724009	1.1708610000000002	-2.916156	0.266253	-1.750541	1.458613	-0.5653630000000001	3.368856	-1.7409279999999998	0.793127	-1.039668	0.6384770000000001	-0.7361300000000001	-3.441437	2.721584	-1.907932	-1.06042	-1.969281	-2.135636	-2.031765	3.63654	-0.375036	0.704765	4.463196	-3.925179	-0.502545	-0.949264	-0.130302	3.812377	2.282419	0.371981	2.8245720000000003	-1.732606	-1.053586	0.096708	-1.420112	1.481004	3.918419	-2.876657	-3.652352	2.179783	-0.48836	-3.74023	1.365603	0.765498	-1.732768	-1.2283540000000002	0.935886	-0.995596	-0.005679999999999999	-0.025426	-1.932566	-1.290234	4.141692	0.168107	-1.426626	2.017963	2.6504380000000003	-3.481085	-0.16133599999999998	-2.137319	1.52159	4.625262	-1.40614	-0.521871	0.528313	-3.3582370000000004	-2.450844	4.952337	3.188989	4.366701	0.306693	-2.274409	-0.631545	-0.887461	-3.195918	-2.535251	4.300226	1.317105	-3.07844	3.2843050000000003	3.877914	4.0517080000000005	2.615278	0.053610000000000005	-1.654791	3.928829	-0.292856	2.060824	0.123132	-2.140116	3.080442	4.034902	-0.92384	1.473222	1.522679	-5.364941	-1.216273	4.395245	0.261312	4.431245	-1.963627	-1.654628	-2.003833	-1.178236	-0.1293	-2.06439	3.80875	-1.6035469999999998	0.872599	-1.403941	-1.7272610000000002	-1.7887810000000002	4.098068	3.440604	-0.8764069999999999	-2.740785	-2.705835	-0.099981	-2.2551490000000003	4.376534	0.714187	-1.144217	-2.960199	2.4650950000000003	-0.569246	-3.479453	-2.131625	-1.975454	-2.178481	1.059908	-0.092279	0.8216959999999999	-3.322634	-2.310743	3.528741	1.237539	0.894603	1.578997	1.134796	-1.244106	-3.449018	-2.998485	-1.633041	-2.291934	2.051487	0.640241	2.237157	3.213828	0.7449399999999999	0.440558	-2.724834	3.230555	1.681743	-1.807106	3.0414790000000003	2.497667	0.547249	3.169264	-1.913396	-1.220976	-1.078911	-2.107273	-2.98797	-1.709066	-1.092664	-2.719482	-3.169389	0.103944	-1.894918	0.07538500000000001	2.07449	-1.230073	-3.2326080000000004	-3.5068300000000003	-1.103857	3.020349	2.937549	-3.193536	0.621035	-2.819345	-2.385573	-0.88075	-2.10688	-1.635138	-1.908581	2.0032330000000003	-1.35674	-2.1835720000000003	-1.523907	-1.841594	-2.520414	0.0008359999999999999	4.7395760000000005	-1.464602	2.934915	-2.955796	-3.2225740000000003	-1.288102	-1.761842	2.098971	3.427811	-2.272387	-1.582466	-2.251425	-0.556999	-1.132366	-0.7881199999999999	-0.59359	-3.112876	-3.3084010000000004	-1.983223	-3.2802290000000003	1.32155	-0.796736	-2.860796	-2.981567	-0.651604
