Response	Gene ENSEMBL ID	quantitative sorting score	visualization score	baseline score	Percent appearing in restart set
AZD6244	ENSG00000114771	0.004963210847573542	0.7293080632986164	0.1634413841599344	1.0
AZD6244	ENSG00000150782	0.0049613909287969495	0.72910670133836	0.15457963844031697	1.0
AZD6244	ENSG00000148634	0.00494457585388754	0.7272462246571106	0.16346554294139995	1.0
AZD6244	ENSG00000196878	0.004942226575389934	0.7269862925493975	0.1499237805958945	1.0
AZD6244	ENSG00000164171	0.004903449652236627	0.722695882801835	0.16026379339828734	1.0
AZD6244	ENSG00000169062	0.004903081093332348	0.72265510419985	-0.16111759423601138	1.0
AZD6244	ENSG00000198682	0.004896894694810345	0.7219706201726834	0.1613074250516842	1.0
AZD6244	ENSG00000011422	0.004890941053894955	0.7213118892332561	0.15376100236957443	1.0
AZD6244	ENSG00000185215	0.004886458872306072	0.7208159655235986	0.16094586910961647	1.0
AZD6244	ENSG00000065883	0.004876481051424287	0.7197119857209362	-0.1600786807560758	1.0
AZD6244	ENSG00000144028	0.0048654610120959065	0.7184926913492276	-0.15718889049756782	1.0
AZD6244	ENSG00000153201	0.00484998208107194	0.716780050140318	-0.15852519145270522	1.0
AZD6244	ENSG00000280987	0.004825169604916276	0.7140347139737906	-0.15813652722419289	1.0
AZD6244	ENSG00000084090	0.004821994782168196	0.7136834408619119	-0.15898804308378758	1.0
AZD6244	ENSG00000160991	0.0048119489490521744	0.7125719359559407	-0.1538828885798082	1.0
AZD6244	ENSG00000197323	0.004791631557227438	0.71032395110203	-0.15564195507436956	1.0
AZD6244	ENSG00000167258	0.004783446017447818	0.7094182753339785	-0.15727958637312675	1.0
AZD6244	ENSG00000078699	0.004781835942004233	0.7092401311488363	-0.1559737334480264	1.0
AZD6244	ENSG00000003756	0.004777270252044584	0.708734967790986	-0.15667656986198544	1.0
AZD6244	ENSG00000169057	0.00476328924943641	0.7071880624412847	-0.15690022052601782	1.0
AZD6244	ENSG00000104611	0.004760000198748556	0.7068241507643421	0.1558173835377585	1.0
AZD6244	ENSG00000196367	0.004759364445205204	0.7067538088450345	-0.15470902102111603	1.0
AZD6244	ENSG00000137936	0.00475045374726461	0.7057678991288159	0.15634237041421215	1.0
AZD6244	ENSG00000203880	0.004747679846233328	0.7054609853498052	-0.15642815948749508	1.0
AZD6244	ENSG00000158825	0.00474367178179663	0.7050175195632062	0.154914902843208	1.0
AZD6244	ENSG00000157106	0.004714923168957652	0.7018366759396519	-0.15380287401232096	1.0
AZD6244	ENSG00000198556	0.0047044100619388265	0.700673470270847	-0.15507397000459086	1.0
AZD6244	ENSG00000162601	0.004703301516477459	0.7005508170568655	-0.15577586760182477	1.0
AZD6244	ENSG00000164330	0.004696847932667762	0.6998367707470444	-0.15433108631023884	1.0
AZD6244	ENSG00000176531	0.004671788521719606	0.6970641128810483	0.15402544700088278	1.0
AZD6244	ENSG00000101460	0.004666988691702551	0.6965330434764335	-0.15412518104095335	1.0
AZD6244	ENSG00000135999	0.004652270636577345	0.6949045881468373	-0.15273179339847912	1.0
AZD6244	ENSG00000117525	0.004647539974773793	0.6943811717469818	0.15034668996709638	1.0
AZD6244	ENSG00000112414	0.0046475052804481835	0.6943773330496155	0.15274168327008403	1.0
AZD6244	ENSG00000147133	0.004630690933943745	0.6925169369615524	-0.1515860245132376	1.0
AZD6244	ENSG00000126458	0.00462979092603364	0.6924173570465826	0.1535395046170677	1.0
AZD6244	ENSG00000137075	0.004627432177384269	0.6921563771292925	-0.15257488330002666	1.0
AZD6244	ENSG00000146414	0.0046260108982578005	0.6919991220063396	-0.1525394567495728	1.0
AZD6244	ENSG00000138772	0.004614784917096641	0.6907570415346793	0.1512011906449145	1.0
AZD6244	ENSG00000198646	0.004608274726709729	0.6900367320819653	-0.1517153086153956	1.0
AZD6244	ENSG00000130382	0.00458474505441538	0.687433329667351	-0.1500791056211324	1.0
AZD6244	ENSG00000078401	0.004575404672477988	0.6863998782624599	0.14679363219215447	1.0
AZD6244	ENSG00000175793	0.0045730503210684595	0.6861393848706377	0.1534623860335409	1.0
AZD6244	ENSG00000168916	0.004559439201840903	0.6846334046674569	-0.15009138698574603	1.0
AZD6244	ENSG00000091409	0.00455541363501347	0.6841880023572324	0.149656536344546	1.0
AZD6244	ENSG00000163013	0.00455269854897375	0.6838875960675371	-0.15003190957990128	1.0
AZD6244	ENSG00000197930	0.004550688433507396	0.6836651901031321	0.150060406611109	1.0
AZD6244	ENSG00000176049	0.004541391960517724	0.68263659693252	-0.1492983383896079	1.0
AZD6244	ENSG00000142871	0.004530683803871909	0.6814518103142007	0.14865391801232616	1.0
AZD6244	ENSG00000163110	0.004528441845599356	0.6812037524786638	0.15015009682503447	1.0
AZD6244	ENSG00000163347	0.004522660744353528	0.6805641119110333	0.1470985192105827	1.0
AZD6244	ENSG00000099282	0.0045148596480461154	0.6797009722672128	0.1484823583271432	1.0
AZD6244	ENSG00000164404	0.004511277619889707	0.6793046445736117	-0.1462782839146331	1.0
AZD6244	ENSG00000121104	0.0045074803657181185	0.6788845035467607	-0.1485343378102752	1.0
AZD6244	ENSG00000111642	0.00449445809328326	0.6774436753415665	-0.14718157525334313	1.0
AZD6244	ENSG00000144909	0.004487909655824207	0.6767191341036103	-0.1479979232600019	1.0
AZD6244	ENSG00000159023	0.004484616019363779	0.6763547150413016	-0.14741168306203753	1.0
AZD6244	ENSG00000178919	0.004479342298916222	0.6757712127988812	0.14780707271943186	1.0
AZD6244	ENSG00000171448	0.004434153766020548	0.6707714008940752	-0.14631247893563207	1.0
AZD6244	ENSG00000180871	0.003194172529884145	0.5335756888650098	-0.0036626955797261964	0.0
AZD6244	ENSG00000163464	0.00292969358790368	0.504312845441053	0.027652189305701933	0.0
AZD6244	ENSG00000066136	0.0025810009388982555	0.46573231303827267	-0.09952167653838519	0.0
AZD6244	ENSG00000108010	0.0024877348661184804	0.4554130397377787	0.10278016466715137	0.0
AZD6244	ENSG00000184787	0.0017958654350414488	0.37886226907973297	-0.09288603503795531	0.0
AZD6244	ENSG00000157540	0.0015515221694770115	0.3518273049031199	-0.13372565645271686	0.0
AZD6244	ENSG00000105204	0.0015508072224109126	0.35174820074497787	-0.0365006431374423	0.0
AZD6244	ENSG00000134363	0.0015083611980402393	0.34705182924625866	0.10297194019794256	0.0
AZD6244	ENSG00000070404	0.0014915265353158298	0.34518918530299947	0.10816796898621248	0.0
AZD6244	ENSG00000096717	0.001448442463313458	0.3404222180592898	0.01974512476141317	0.0
AZD6244	ENSG00000113558	0.0012780377991285007	0.3215680704684973	-0.08022137676844505	0.0
AZD6244	ENSG00000138741	0.001015877435299052	0.292561762362216	-0.0224531680006395	0.0
AZD6244	ENSG00000166167	0.0009903393373893335	0.2897361409540172	0.03899152030142148	0.0
AZD6244	ENSG00000137752	0.0009827617481831038	0.2888977308907716	0.019302549072283664	0.0
AZD6244	ENSG00000112559	0.0009764135333839102	0.28819534296415866	0.010198457210571317	0.0
AZD6244	ENSG00000122194	0.0008708754437057784	0.27651825226503307	0.0019428465253095368	0.0
AZD6244	ENSG00000115590	0.0008581202735892506	0.2751069771624827	0.09440461470567622	0.0
AZD6244	ENSG00000196083	0.0007776625655420311	0.2662048645965223	0.09734073953451426	0.0
AZD6244	ENSG00000168487	0.0007704150662918437	0.2654029768008991	0.06207793553384924	0.0
AZD6244	ENSG00000197635	0.0007338679662526762	0.2613592822139598	-0.008694047946720787	0.0
AZD6244	ENSG00000162946	0.0007234223594737161	0.2602035449996771	-0.07426249920147734	0.0
AZD6244	ENSG00000186318	0.0006919384847137045	0.25672006275877446	0.0074348620829125705	0.0
AZD6244	ENSG00000136997	0.0006835654427151305	0.25579364111192526	0.012387146478413893	0.0
AZD6244	ENSG00000189171	0.0006634840286831265	0.25357176563802236	0.09098430551772582	0.0
AZD6244	ENSG00000138356	0.0006360024027328065	0.2505311057231042	0.04686043738076444	0.0
AZD6244	ENSG00000079999	0.0006323500893775202	0.25012700143770955	-0.09732741272301154	0.0
AZD6244	ENSG00000087245	0.0006160750406746355	0.24832627507990002	-0.030877861570772925	0.0
AZD6244	ENSG00000139350	0.0005432253644396864	0.24026594084993813	0.001854399082885515	0.0
AZD6244	ENSG00000116962	0.0005281778178064505	0.23860102946702888	0.026925415083188235	0.0
AZD6244	ENSG00000108828	0.0005179806398191705	0.23747277925333124	0.047555416871058624	0.0
AZD6244	ENSG00000188257	0.0005179577492241855	0.23747024656058863	-0.016182608760534335	0.0
AZD6244	ENSG00000100985	0.000499601784671317	0.23543928064479952	-0.012917050354085656	0.0
AZD6244	ENSG00000176890	0.0004977475905760103	0.23523412634751487	0.006255115502418084	0.0
AZD6244	ENSG00000137055	0.0004965454322483258	0.2351011154898246	-0.028027792979671593	0.0
AZD6244	ENSG00000179526	0.0004943180672216289	0.23485467230029822	0.04948747513754597	0.0
AZD6244	ENSG00000182492	0.0004938763367596326	0.23480579775002894	-0.041085830656913534	0.0
AZD6244	ENSG00000196954	0.0004908398014982876	0.23446982523275148	0.0882275188683589	0.0
AZD6244	ENSG00000122952	0.0004865808154731454	0.23399859663411407	0.051627130734685604	0.0
AZD6244	ENSG00000115310	0.0004853637792102324	0.23386393963141955	0.057450871229634735	0.0
AZD6244	ENSG00000167842	0.0004651313135313771	0.23162535129312892	-0.019074107487181656	0.0
AZD6244	ENSG00000053747	0.00045973596148271415	0.2310283913195488	0.08724272361213636	0.0
AZD6244	ENSG00000074054	0.0004499842575957527	0.2299494298649086	-0.1282548918625524	0.0
AZD6244	ENSG00000109689	0.00044555909198746245	0.2294598145959167	-0.11134745611754418	0.0
AZD6244	ENSG00000137801	0.0004275796168852799	0.22747050474455255	0.08060653129247351	0.0
AZD6244	ENSG00000173039	0.0004269514558293136	0.22740100288369317	-0.03734331023494479	0.0
AZD6244	ENSG00000151617	0.00042572361775654533	0.22726515073227294	0.09889664291303277	0.0
AZD6244	ENSG00000124557	0.0004124478256403911	0.22579627225327206	-0.0437495495009647	0.0
AZD6244	ENSG00000092009	0.0004064003520062413	0.22512715934491925	0.11028853598443497	0.0
AZD6244	ENSG00000138448	0.00040302180432506493	0.2247533454183574	0.08038527823179202	0.0
AZD6244	ENSG00000115604	0.000398448192390765	0.2242473055464751	0.09390317548485452	0.0
AZD6244	ENSG00000064393	0.00039703547589977375	0.22409099782243191	-0.07655596913691241	0.0
AZD6244	ENSG00000137699	0.0003888207349680075	0.22318209114027954	0.06915743874879177	0.0
AZD6244	ENSG00000146232	0.0003752787237774344	0.2216837572837244	0.025825259440342446	0.0
AZD6244	ENSG00000167004	0.00037011697518708536	0.2211126439857728	0.00876940680163377	0.0
AZD6244	ENSG00000136160	0.0003686274443632804	0.22094783726450504	-0.02348142574581014	0.0
AZD6244	ENSG00000014216	0.00035947940387574736	0.21993566716726354	0.03133874360127101	0.0
AZD6244	ENSG00000161813	0.0003586995567040633	0.21984938224223805	-0.029849427456392037	0.0
AZD6244	ENSG00000115295	0.00035610498404278193	0.2195623099597697	0.09069822456914656	0.0
AZD6244	ENSG00000116741	0.0003502604424725583	0.21891565014037698	0.08135364490773689	0.0
AZD6244	ENSG00000116478	0.00034930555131085217	0.21880999775708065	-0.06775191111993643	0.0
AZD6244	ENSG00000076944	0.00034713780440169697	0.21857015091744056	0.06245978733884297	0.0
AZD6244	ENSG00000182636	0.00033984840797557467	0.21776362747676326	-0.07014614926036195	0.0
AZD6244	ENSG00000122641	0.00033424773215719726	0.21714394978781656	0.136650625689018	0.0
AZD6244	ENSG00000163520	0.0003319456607255333	0.2168892408293222	0.012673159741199593	0.0
AZD6244	ENSG00000057593	0.00032503196930295717	0.21612428665918892	0.00836139281586958	0.0
AZD6244	ENSG00000122359	0.00031659687422987484	0.2151909992505905	0.07677325775659417	0.0
AZD6244	ENSG00000126218	0.00031067640046529706	0.21453593803675183	0.004734722850122847	0.0
AZD6244	ENSG00000101082	0.00030962310464686027	0.21441939782987104	-0.016872721361170375	0.0
AZD6244	ENSG00000100811	0.00030123737151980753	0.21349157199370236	0.016067764905420327	0.0
AZD6244	ENSG00000103855	0.00029936421764916046	0.21328431992283703	-0.02226755838710004	0.0
AZD6244	ENSG00000092531	0.0002909093477088861	0.21234884455614247	-0.0010218091364234238	0.0
AZD6244	ENSG00000132604	0.00028519821027438744	0.2117169450209017	-0.12031397866508761	0.0
AZD6244	ENSG00000082781	0.0002835795858191207	0.2115378549442325	0.06119941285459713	0.0
AZD6244	ENSG00000197993	0.00027976902013983644	0.21111624108721008	0.034707446825808785	0.0
AZD6244	ENSG00000196549	0.00027579591414200505	0.2106766432203602	0.01584591571409086	0.0
AZD6244	ENSG00000103496	0.00027339355754235335	0.21041083837216434	0.04573128113339524	0.0
AZD6244	ENSG00000174371	0.00027334855332554047	0.21040585895361347	-0.033402655980348854	0.0
AZD6244	ENSG00000089012	0.00027324961493678816	0.21039491207611544	-0.006695055000184064	0.0
AZD6244	ENSG00000070018	0.000271218910943149	0.21017022812751335	-0.013489104315082706	0.0
AZD6244	ENSG00000111859	0.00026999321740216875	0.21003461325433337	0.03662698151853217	0.0
AZD6244	ENSG00000178295	0.0002675833583719675	0.2097679783118819	-0.05656516207498377	0.0
AZD6244	ENSG00000187531	0.0002664751774561877	0.20964536543245546	-0.027700436206119085	0.0
AZD6244	ENSG00000154582	0.0002639753372228657	0.20936877466577727	-0.008843568931799056	0.0
AZD6244	ENSG00000117298	0.0002624592538251142	0.20920103007804622	0.08118597633085409	0.0
AZD6244	ENSG00000148926	0.0002615841192319429	0.2091042022308721	0.10273214236426707	0.0
AZD6244	ENSG00000050820	0.00025925236316219093	0.20884620886375915	0.07838087355113699	0.0
AZD6244	ENSG00000168496	0.00025698741202873434	0.20859560702043298	-0.06111842126548127	0.0
AZD6244	ENSG00000137496	0.0002558165346758766	0.2084660571954497	0.0028367182317998014	0.0
AZD6244	ENSG00000108094	0.0002525903803235385	0.20810910458150225	0.011829407016714782	0.0
AZD6244	ENSG00000150459	0.00024848513703572836	0.20765488659859263	-0.0696496148798651	0.0
AZD6244	ENSG00000109072	0.0002482579469991494	0.20762974952560637	0.005009993450391821	0.0
AZD6244	ENSG00000115607	0.00024681501274014455	0.20747009840564898	0.023509381122262887	0.0
AZD6244	ENSG00000141027	0.0002456958917677145	0.2073462750814045	-0.05535785076912966	0.0
AZD6244	ENSG00000254997	0.00024501238999093236	0.20727065013627957	-0.0151746697359999	0.0
AZD6244	ENSG00000166266	0.0002447856711043183	0.20724556519291673	-0.009960555767075094	0.0
AZD6244	ENSG00000115598	0.0002388924716440562	0.20659352170022713	0.11477246879321922	0.0
AZD6244	ENSG00000090539	0.0002371593276042446	0.2064017607899316	-0.002225509734541401	0.0
AZD6244	ENSG00000165609	0.000234836964946431	0.20614480674164196	0.0653745772679931	0.0
AZD6244	ENSG00000183762	0.00023349659425836222	0.20599650360158359	-0.0016323660197107438	0.0
AZD6244	ENSG00000162337	0.00023347421578175773	0.2059940275713483	0.01929517178885873	0.0
AZD6244	ENSG00000198881	0.00023063675774531478	0.20568008163062151	-0.08577213611376305	0.0
AZD6244	ENSG00000164305	0.0002267837581250021	0.20525377273904216	-0.01811052762411847	0.0
AZD6244	ENSG00000179041	0.00022649420803139933	0.20522173593872436	0.0006263260218735743	0.0
AZD6244	ENSG00000103363	0.0002237862482160502	0.20492211811856242	-0.01883237288640258	0.0
AZD6244	ENSG00000169375	0.00022308442476212523	0.20484446600119655	-0.07082558699383264	0.0
AZD6244	ENSG00000163735	0.00021418629674926798	0.20385994706423788	0.1274012996429437	0.0
AZD6244	ENSG00000083720	0.00021128645048177722	0.2035390982789104	-0.04220096545552889	0.0
AZD6244	ENSG00000136279	0.00020834475205825208	0.20321361882968272	-0.03393586194377195	0.0
AZD6244	ENSG00000172530	0.0001971351228699736	0.20197334759553115	-0.044059481655681625	0.0
AZD6244	ENSG00000162599	0.0001948619251997673	0.2017218333275262	-0.029593921898952876	0.0
AZD6244	ENSG00000185624	0.00019073674827449846	0.20126540981964186	0.052319925880111716	0.0
AZD6244	ENSG00000101680	0.00018758439859933783	0.20091662320445416	-0.0026088080668678817	0.0
AZD6244	ENSG00000170348	0.00018617086164866912	0.20076022470198113	0.03214199952501228	0.0
AZD6244	ENSG00000196975	0.00018576589358403135	0.20071541766752138	0.10286608886651571	0.0
AZD6244	ENSG00000011007	0.00018098191608076814	0.20018610223857483	-0.03632610123678177	0.0
AZD6244	ENSG00000136810	0.00018075800050017617	0.2001613274624585	0.10235257535516318	0.0
AZD6244	ENSG00000159216	0.00018039307719558954	0.20012095111550285	-0.06340643762245751	0.0
AZD6244	ENSG00000163736	0.00017282261350872157	0.19928332944378604	0.09117160647967863	0.0
AZD6244	ENSG00000073584	0.00017243203808978255	0.19924011486025786	-0.04282800599802218	0.0
AZD6244	ENSG00000135870	0.00017217441478360317	0.19921161054753397	-0.08926400119629344	0.0
AZD6244	ENSG00000182481	0.00017152677771837383	0.19913995379522909	0.006426923836256997	0.0
AZD6244	ENSG00000119139	0.00016917001400580073	0.19887919349805055	0.02971296609874868	0.0
AZD6244	ENSG00000162409	0.00016819846609898774	0.19877169815621712	0.09711139927388251	0.0
AZD6244	ENSG00000159363	0.00016802500915952785	0.19875250629458074	0.03871056884051582	0.0
AZD6244	ENSG00000106829	0.000167876800780007	0.19873610801889363	-0.03917719840794162	0.0
AZD6244	ENSG00000165215	0.00016704712010786536	0.1986443093470638	0.024115521456376084	0.0
AZD6244	ENSG00000113749	0.00016415352325235285	0.19832415201778514	-0.0743594644445863	0.0
AZD6244	ENSG00000180353	0.0001631190358657472	0.198209692839328	-0.04623656987270728	0.0
AZD6244	ENSG00000172016	0.00016194039613976448	0.19807928415916456	0.05338233550329897	0.0
AZD6244	ENSG00000181544	0.00016166824624184003	0.19804917257526616	-0.055744904466150665	0.0
AZD6244	ENSG00000196092	0.00016147231527293635	0.19802749411110565	-0.013668707137122664	0.0
AZD6244	ENSG00000184113	0.0001611150097275583	0.19798796061875795	-0.0336625142996656	0.0
AZD6244	ENSG00000079102	0.00016063874985178418	0.19793526561752448	-0.09068209964544666	0.0
AZD6244	ENSG00000070669	0.00015948548741524955	0.19780766476637796	0.044726523796924156	0.0
AZD6244	ENSG00000117395	0.0001588896737378913	0.1977417419287417	0.06172457981551373	0.0
AZD6244	ENSG00000088727	0.00015591770483146342	0.19741291325104646	-0.01120926160342476	0.0
AZD6244	ENSG00000110107	0.00015293374581103035	0.19708275794664085	-0.07580387777007508	0.0
AZD6244	ENSG00000065717	0.00015178443509777524	0.19695559432750498	0.01090868466253095	0.0
AZD6244	ENSG00000117425	0.00015097053482268673	0.19686554165210376	0.029767320332786857	0.0
AZD6244	ENSG00000117713	0.00015009836494307387	0.1967690418308511	-0.14301596732966937	0.0
AZD6244	ENSG00000106366	0.0001472595932980047	0.1964549505480292	0.07494787275221186	0.0
AZD6244	ENSG00000126562	0.00014712855829370036	0.19644045239257946	0.022559450003311787	0.0
AZD6244	ENSG00000148848	0.00014632482056111898	0.1963515241352054	-0.007658555434968122	0.0
AZD6244	ENSG00000196781	0.00014620186266630725	0.19633791965843053	0.05827131173250157	0.0
AZD6244	ENSG00000198795	0.00014612538769505994	0.19632945820931588	-0.055908682612684224	0.0
AZD6244	ENSG00000184292	0.00014475711016928707	0.196178067362478	0.10445281664678945	0.0
AZD6244	ENSG00000140332	0.00014393676936358456	0.1960873020850166	-0.0899461613617617	0.0
AZD6244	ENSG00000196611	0.00014251585129166088	0.19593008691035804	0.0789969599099142	0.0
AZD6244	ENSG00000080503	0.00014236781762294354	0.19591370796526428	-0.0934613598984744	0.0
AZD6244	ENSG00000109606	0.00013674875984117732	0.1952919964338028	-0.06450536894915138	0.0
AZD6244	ENSG00000141985	0.0001362913774288912	0.19524139009888866	0.04976437990368439	0.0
AZD6244	ENSG00000102935	0.00013560490843107453	0.19516543685040663	-0.039238511636263455	0.0
AZD6244	ENSG00000099800	0.00013525243026099996	0.19512643747516709	-0.025173164348080642	0.0
AZD6244	ENSG00000104964	0.0001332328214398839	0.19490298113392715	0.006163133487742794	0.0
AZD6244	ENSG00000120907	0.00013277805462033225	0.19485266419702738	0.016546536161113398	0.0
AZD6244	ENSG00000178913	0.0001311109404997971	0.19466820906001805	-0.06356518976665627	0.0
AZD6244	ENSG00000084463	0.00013005650467808158	0.1945515427193241	-0.005398203168734497	0.0
AZD6244	ENSG00000113719	0.00012997784231681838	0.19454283924999013	0.04766818681295538	0.0
AZD6244	ENSG00000104368	0.0001294006322446195	0.19447897477806278	0.10167196697792899	0.0
AZD6244	ENSG00000153046	0.0001291019453210887	0.1944459270480219	0.0022280520540628205	0.0
AZD6244	ENSG00000100348	0.00012860919686941358	0.19439140769506022	-0.05121070970215263	0.0
AZD6244	ENSG00000183155	0.0001284641975433072	0.19437536447988152	0.05751076078282268	0.0
AZD6244	ENSG00000077984	0.00012793093943325176	0.1943163630014944	0.004271007251784836	0.0
AZD6244	ENSG00000139613	0.00012635602556005607	0.194142109211259	-0.09225230381208063	0.0
AZD6244	ENSG00000130385	0.00012614612456853758	0.19411888505661234	-0.07900743567283694	0.0
AZD6244	ENSG00000082126	0.000125948965487323	0.1940970707099578	0.036177190373480876	0.0
AZD6244	ENSG00000175899	0.00012542942632154716	0.19403958714190178	-0.07965952068917524	0.0
AZD6244	ENSG00000188488	0.00012525059341344846	0.1940198004649378	0.036578541773103296	0.0
AZD6244	ENSG00000124164	0.00012392311565119718	0.19387292384173802	-0.08006877009116431	0.0
AZD6244	ENSG00000157227	0.00012344083881520056	0.1938195631037031	0.08294093507782126	0.0
AZD6244	ENSG00000084754	0.00012239678528189963	0.19370404549446574	-0.04060271596003027	0.0
AZD6244	ENSG00000127445	0.00012223961404958305	0.19368665553847306	-0.009220032784069727	0.0
AZD6244	ENSG00000197632	0.00012168551542081845	0.19362534819470667	0.1373398552035368	0.0
AZD6244	ENSG00000120833	0.00012163983833839433	0.19362029432803196	0.011013317599191618	0.0
AZD6244	ENSG00000178104	0.00012155704159313837	0.19361113341648908	0.039815533770440774	0.0
AZD6244	ENSG00000163517	0.00012029173680802523	0.19347113582147038	-0.015803417912021143	0.0
AZD6244	ENSG00000116455	0.00012026763412085014	0.193468469018754	-0.028063588364463276	0.0
AZD6244	ENSG00000172531	0.00012009940817631819	0.19344985593206426	0.007341733845989513	0.0
AZD6244	ENSG00000104953	0.00011956300400992859	0.19339050636337848	0.03763322788285657	0.0
AZD6244	ENSG00000115266	0.00011898849787417862	0.19332694106411244	0.027583379358776413	0.0
AZD6244	ENSG00000141543	0.0001184047773594591	0.19326235625483545	-0.005667260973036279	0.0
AZD6244	ENSG00000124875	0.0001178668845068103	0.19320284197287388	0.09482135648137227	0.0
AZD6244	ENSG00000142599	0.00011702537244890471	0.19310973423656239	-0.13593387722240458	0.0
AZD6244	ENSG00000092621	0.00011674966387593688	0.19307922890883764	-0.05341788121423271	0.0
AZD6244	ENSG00000141506	0.00011577141121421874	0.19297099173027604	-0.066527734882212	0.0
AZD6244	ENSG00000135862	0.00011543258825767166	0.19293350321398195	0.08565453890852509	0.0
AZD6244	ENSG00000104897	0.000114607801361539	0.1928422460060586	-0.09735326129417854	0.0
AZD6244	ENSG00000125931	0.00011403707381750013	0.19277909878294172	-0.023055169823574334	0.0
AZD6244	ENSG00000175938	0.00011366869612639039	0.1927383402309939	-0.030007960808127912	0.0
AZD6244	ENSG00000198721	0.00011261667362303487	0.19262194090799428	0.06754846618526938	0.0
AZD6244	ENSG00000159352	0.00011249254082819468	0.19260820643631205	-0.005634901335605058	0.0
AZD6244	ENSG00000112333	0.00011120103002793625	0.1924653093192663	-0.05492292946984834	0.0
AZD6244	ENSG00000115414	0.00011070104453286106	0.19240998923537958	-0.021302835529118543	0.0
AZD6244	ENSG00000151491	0.00011061097702729436	0.19240002386235874	0.07439349098476583	0.0
AZD6244	ENSG00000120738	0.0001098708712711386	0.19231813606177478	-0.05647116968731163	0.0
